,,,"D001","D002","D003","D004","D005","D006","D007","D008","D009","D010","D011","D012","D013","D014","D015","D016","D017"
,,,"Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:"
"GEO.id","GEO.id2","GEO.display-label",,"Not Hispanic or Latino:","Not Hispanic or Latino:","Not Hispanic or Latino:","Not Hispanic or Latino:","Not Hispanic or Latino:","Not Hispanic or Latino:","Not Hispanic or Latino:","Not Hispanic or Latino:","Hispanic or Latino:","Hispanic or Latino:","Hispanic or Latino:","Hispanic or Latino:","Hispanic or Latino:","Hispanic or Latino:","Hispanic or Latino:","Hispanic or Latino:"
"Id","Id2","Geography",,,"White alone","Black or African American alone","American Indian and Alaska Native alone","Asian alone","Native Hawaiian and Other Pacific Islander alone","Some Other Race alone","Two or More Races",,"White alone","Black or African American alone","American Indian and Alaska Native alone","Asian alone","Native Hawaiian and Other Pacific Islander alone","Some Other Race alone","Two or More Races"
"1000000US060750254023011",60750254023011,"Block 3011, Block Group 3, Census Tract 254.02, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750254023012",60750254023012,"Block 3012, Block Group 3, Census Tract 254.02, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750254023013",60750254023013,"Block 3013, Block Group 3, Census Tract 254.02, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750254023014",60750254023014,"Block 3014, Block Group 3, Census Tract 254.02, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750254023015",60750254023015,"Block 3015, Block Group 3, Census Tract 254.02, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750254023016",60750254023016,"Block 3016, Block Group 3, Census Tract 254.02, San Francisco County, California",77,61,34,9,2,8,0,0,8,16,2,0,0,0,0,14,0
"1000000US060750254023017",60750254023017,"Block 3017, Block Group 3, Census Tract 254.02, San Francisco County, California",73,47,25,8,0,14,0,0,0,26,8,0,0,1,0,13,4
"1000000US060750254023018",60750254023018,"Block 3018, Block Group 3, Census Tract 254.02, San Francisco County, California",21,10,1,1,0,8,0,0,0,11,10,0,0,0,0,0,1
"1000000US060750254023019",60750254023019,"Block 3019, Block Group 3, Census Tract 254.02, San Francisco County, California",78,64,19,5,0,34,0,0,6,14,3,0,0,0,0,6,5
"1000000US060750254023020",60750254023020,"Block 3020, Block Group 3, Census Tract 254.02, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750254023021",60750254023021,"Block 3021, Block Group 3, Census Tract 254.02, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750254031000",60750254031000,"Block 1000, Block Group 1, Census Tract 254.03, San Francisco County, California",133,77,37,5,0,33,0,0,2,56,29,1,1,0,0,18,7
"1000000US060750254031001",60750254031001,"Block 1001, Block Group 1, Census Tract 254.03, San Francisco County, California",160,68,49,1,5,10,0,0,3,92,39,0,1,1,0,39,12
"1000000US060750254031002",60750254031002,"Block 1002, Block Group 1, Census Tract 254.03, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750254031003",60750254031003,"Block 1003, Block Group 1, Census Tract 254.03, San Francisco County, California",101,86,42,3,0,32,0,0,9,15,8,1,0,1,0,5,0
"1000000US060750254031004",60750254031004,"Block 1004, Block Group 1, Census Tract 254.03, San Francisco County, California",82,59,32,2,0,25,0,0,0,23,8,0,0,0,0,6,9
"1000000US060750254031005",60750254031005,"Block 1005, Block Group 1, Census Tract 254.03, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750254031006",60750254031006,"Block 1006, Block Group 1, Census Tract 254.03, San Francisco County, California",57,28,16,2,0,7,0,0,3,29,7,0,0,1,0,19,2
"1000000US060750254031007",60750254031007,"Block 1007, Block Group 1, Census Tract 254.03, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750254031008",60750254031008,"Block 1008, Block Group 1, Census Tract 254.03, San Francisco County, California",62,55,42,0,0,13,0,0,0,7,5,0,0,2,0,0,0
"1000000US060750254031009",60750254031009,"Block 1009, Block Group 1, Census Tract 254.03, San Francisco County, California",225,109,67,6,0,24,1,0,11,116,39,0,0,2,0,64,11
"1000000US060750254031010",60750254031010,"Block 1010, Block Group 1, Census Tract 254.03, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750254031011",60750254031011,"Block 1011, Block Group 1, Census Tract 254.03, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750254031012",60750254031012,"Block 1012, Block Group 1, Census Tract 254.03, San Francisco County, California",244,107,67,6,0,30,0,1,3,137,59,0,0,2,0,53,23
"1000000US060750254031013",60750254031013,"Block 1013, Block Group 1, Census Tract 254.03, San Francisco County, California",115,79,57,5,1,15,0,0,1,36,24,0,0,0,0,0,12
"1000000US060750254031014",60750254031014,"Block 1014, Block Group 1, Census Tract 254.03, San Francisco County, California",49,38,22,3,0,10,2,0,1,11,8,0,0,0,0,0,3
"1000000US060750254031015",60750254031015,"Block 1015, Block Group 1, Census Tract 254.03, San Francisco County, California",8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750254031016",60750254031016,"Block 1016, Block Group 1, Census Tract 254.03, San Francisco County, California",54,43,35,1,0,2,0,0,5,11,10,0,0,0,0,0,1
"1000000US060750254031017",60750254031017,"Block 1017, Block Group 1, Census Tract 254.03, San Francisco County, California",68,54,26,0,0,24,0,0,4,14,5,0,0,0,0,4,5
"1000000US060750254031018",60750254031018,"Block 1018, Block Group 1, Census Tract 254.03, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750254031019",60750254031019,"Block 1019, Block Group 1, Census Tract 254.03, San Francisco County, California",63,52,18,1,0,29,0,0,4,11,7,0,0,0,0,4,0
"1000000US060750254031020",60750254031020,"Block 1020, Block Group 1, Census Tract 254.03, San Francisco County, California",326,224,84,3,0,128,0,1,8,102,47,4,0,1,0,46,4
"1000000US060750254031021",60750254031021,"Block 1021, Block Group 1, Census Tract 254.03, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750254032000",60750254032000,"Block 2000, Block Group 2, Census Tract 254.03, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750254032001",60750254032001,"Block 2001, Block Group 2, Census Tract 254.03, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750254032002",60750254032002,"Block 2002, Block Group 2, Census Tract 254.03, San Francisco County, California",176,120,10,9,0,94,0,0,7,56,28,0,7,0,0,17,4
"1000000US060750254032003",60750254032003,"Block 2003, Block Group 2, Census Tract 254.03, San Francisco County, California",137,53,4,11,0,33,0,5,0,84,22,3,0,0,0,51,8
"1000000US060750254032004",60750254032004,"Block 2004, Block Group 2, Census Tract 254.03, San Francisco County, California",631,446,52,148,4,196,25,0,21,185,74,8,0,6,0,82,15
"1000000US060750254032005",60750254032005,"Block 2005, Block Group 2, Census Tract 254.03, San Francisco County, California",57,41,23,3,0,14,1,0,0,16,6,0,0,0,0,7,3
"1000000US060750254032006",60750254032006,"Block 2006, Block Group 2, Census Tract 254.03, San Francisco County, California",103,60,11,8,1,38,0,0,2,43,17,0,0,0,0,26,0
"1000000US060750254032007",60750254032007,"Block 2007, Block Group 2, Census Tract 254.03, San Francisco County, California",118,79,47,0,0,32,0,0,0,39,32,0,0,0,0,7,0
"1000000US060750254032008",60750254032008,"Block 2008, Block Group 2, Census Tract 254.03, San Francisco County, California",102,64,40,4,1,16,0,0,3,38,19,1,0,0,0,18,0
"1000000US060750254032009",60750254032009,"Block 2009, Block Group 2, Census Tract 254.03, San Francisco County, California",84,55,37,7,0,10,0,0,1,29,14,0,1,2,0,5,7
"1000000US060750254032010",60750254032010,"Block 2010, Block Group 2, Census Tract 254.03, San Francisco County, California",338,179,98,0,0,75,0,0,6,159,86,0,2,0,0,67,4
"1000000US060750254032011",60750254032011,"Block 2011, Block Group 2, Census Tract 254.03, San Francisco County, California",99,70,35,0,0,32,0,0,3,29,15,0,0,0,0,10,4
"1000000US060750254032012",60750254032012,"Block 2012, Block Group 2, Census Tract 254.03, San Francisco County, California",104,62,19,3,0,35,0,0,5,42,4,3,1,0,0,30,4
"1000000US060750254032013",60750254032013,"Block 2013, Block Group 2, Census Tract 254.03, San Francisco County, California",395,262,85,69,0,90,4,2,12,133,65,2,4,3,0,43,16
"1000000US060750254032014",60750254032014,"Block 2014, Block Group 2, Census Tract 254.03, San Francisco County, California",3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750254032015",60750254032015,"Block 2015, Block Group 2, Census Tract 254.03, San Francisco County, California",95,47,32,3,0,10,0,0,2,48,31,0,0,0,0,15,2
"1000000US060750254032016",60750254032016,"Block 2016, Block Group 2, Census Tract 254.03, San Francisco County, California",78,45,26,0,2,16,0,0,1,33,6,1,0,0,0,18,8
"1000000US060750254032017",60750254032017,"Block 2017, Block Group 2, Census Tract 254.03, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750254032018",60750254032018,"Block 2018, Block Group 2, Census Tract 254.03, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750255001000",60750255001000,"Block 1000, Block Group 1, Census Tract 255, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750255001001",60750255001001,"Block 1001, Block Group 1, Census Tract 255, San Francisco County, California",81,47,41,0,0,3,2,0,1,34,16,0,0,1,0,12,5
"1000000US060750255001002",60750255001002,"Block 1002, Block Group 1, Census Tract 255, San Francisco County, California",39,35,15,2,0,18,0,0,0,4,1,0,0,0,0,1,2
"1000000US060750255001003",60750255001003,"Block 1003, Block Group 1, Census Tract 255, San Francisco County, California",170,105,58,4,0,38,3,0,2,65,24,0,0,2,0,31,8
"1000000US060750255001004",60750255001004,"Block 1004, Block Group 1, Census Tract 255, San Francisco County, California",83,33,5,5,0,22,0,1,0,50,12,0,0,0,0,36,2
"1000000US060750255001005",60750255001005,"Block 1005, Block Group 1, Census Tract 255, San Francisco County, California",298,171,47,0,0,113,0,1,10,127,72,0,2,1,0,34,18
"1000000US060750255001006",60750255001006,"Block 1006, Block Group 1, Census Tract 255, San Francisco County, California",109,69,20,2,0,40,0,0,7,40,25,0,0,0,0,11,4
"1000000US060750255001007",60750255001007,"Block 1007, Block Group 1, Census Tract 255, San Francisco County, California",38,35,15,0,0,17,0,0,3,3,3,0,0,0,0,0,0
"1000000US060750255001008",60750255001008,"Block 1008, Block Group 1, Census Tract 255, San Francisco County, California",21,10,8,0,0,1,0,0,1,11,6,1,0,0,0,4,0
"1000000US060750255001009",60750255001009,"Block 1009, Block Group 1, Census Tract 255, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750255001010",60750255001010,"Block 1010, Block Group 1, Census Tract 255, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750255001011",60750255001011,"Block 1011, Block Group 1, Census Tract 255, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750255001012",60750255001012,"Block 1012, Block Group 1, Census Tract 255, San Francisco County, California",36,31,22,0,0,6,1,0,2,5,2,0,0,1,2,0,0
"1000000US060750255001013",60750255001013,"Block 1013, Block Group 1, Census Tract 255, San Francisco County, California",65,43,19,0,0,22,0,0,2,22,13,0,0,1,0,7,1
"1000000US060750255001014",60750255001014,"Block 1014, Block Group 1, Census Tract 255, San Francisco County, California",6,4,2,0,0,2,0,0,0,2,2,0,0,0,0,0,0
"1000000US060750255001015",60750255001015,"Block 1015, Block Group 1, Census Tract 255, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750255001016",60750255001016,"Block 1016, Block Group 1, Census Tract 255, San Francisco County, California",25,18,2,1,0,15,0,0,0,7,4,0,0,0,0,3,0
"1000000US060750255001017",60750255001017,"Block 1017, Block Group 1, Census Tract 255, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750255001018",60750255001018,"Block 1018, Block Group 1, Census Tract 255, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750255001019",60750255001019,"Block 1019, Block Group 1, Census Tract 255, San Francisco County, California",65,24,4,0,0,19,0,0,1,41,36,0,2,0,0,3,0
"1000000US060750255001020",60750255001020,"Block 1020, Block Group 1, Census Tract 255, San Francisco County, California",54,38,15,0,0,20,0,0,3,16,5,0,0,0,0,9,2
"1000000US060750255001021",60750255001021,"Block 1021, Block Group 1, Census Tract 255, San Francisco County, California",110,86,17,0,0,69,0,0,0,24,13,0,0,0,0,9,2
"1000000US060750255001022",60750255001022,"Block 1022, Block Group 1, Census Tract 255, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750255001023",60750255001023,"Block 1023, Block Group 1, Census Tract 255, San Francisco County, California",47,41,3,5,0,31,0,0,2,6,3,0,0,2,0,1,0
"1000000US060750255001024",60750255001024,"Block 1024, Block Group 1, Census Tract 255, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750255001025",60750255001025,"Block 1025, Block Group 1, Census Tract 255, San Francisco County, California",130,54,15,1,0,38,0,0,0,76,27,1,0,0,0,44,4
"1000000US060750255002000",60750255002000,"Block 2000, Block Group 2, Census Tract 255, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750255002001",60750255002001,"Block 2001, Block Group 2, Census Tract 255, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750255002002",60750255002002,"Block 2002, Block Group 2, Census Tract 255, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750255002003",60750255002003,"Block 2003, Block Group 2, Census Tract 255, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750255002004",60750255002004,"Block 2004, Block Group 2, Census Tract 255, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750255002005",60750255002005,"Block 2005, Block Group 2, Census Tract 255, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750255002006",60750255002006,"Block 2006, Block Group 2, Census Tract 255, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750255002007",60750255002007,"Block 2007, Block Group 2, Census Tract 255, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750255002008",60750255002008,"Block 2008, Block Group 2, Census Tract 255, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750255002009",60750255002009,"Block 2009, Block Group 2, Census Tract 255, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750255002010",60750255002010,"Block 2010, Block Group 2, Census Tract 255, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750255002011",60750255002011,"Block 2011, Block Group 2, Census Tract 255, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750255002012",60750255002012,"Block 2012, Block Group 2, Census Tract 255, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750255002013",60750255002013,"Block 2013, Block Group 2, Census Tract 255, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750255002014",60750255002014,"Block 2014, Block Group 2, Census Tract 255, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750255002015",60750255002015,"Block 2015, Block Group 2, Census Tract 255, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750255002016",60750255002016,"Block 2016, Block Group 2, Census Tract 255, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750255002017",60750255002017,"Block 2017, Block Group 2, Census Tract 255, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750255002018",60750255002018,"Block 2018, Block Group 2, Census Tract 255, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750255002019",60750255002019,"Block 2019, Block Group 2, Census Tract 255, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750255002020",60750255002020,"Block 2020, Block Group 2, Census Tract 255, San Francisco County, California",93,54,21,3,0,30,0,0,0,39,24,2,0,0,0,13,0
"1000000US060750255002021",60750255002021,"Block 2021, Block Group 2, Census Tract 255, San Francisco County, California",49,42,19,0,0,23,0,0,0,7,7,0,0,0,0,0,0
"1000000US060750255002022",60750255002022,"Block 2022, Block Group 2, Census Tract 255, San Francisco County, California",124,77,33,0,0,36,5,0,3,47,29,0,3,2,0,11,2
"1000000US060750255002023",60750255002023,"Block 2023, Block Group 2, Census Tract 255, San Francisco County, California",63,52,20,0,0,31,0,0,1,11,3,0,0,0,0,8,0
"1000000US060750255002024",60750255002024,"Block 2024, Block Group 2, Census Tract 255, San Francisco County, California",208,164,34,8,0,115,0,0,7,44,21,4,0,0,0,17,2
"1000000US060750255002025",60750255002025,"Block 2025, Block Group 2, Census Tract 255, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750255002026",60750255002026,"Block 2026, Block Group 2, Census Tract 255, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750255002027",60750255002027,"Block 2027, Block Group 2, Census Tract 255, San Francisco County, California",229,175,33,1,0,136,2,0,3,54,36,0,0,0,0,7,11
"1000000US060750255002028",60750255002028,"Block 2028, Block Group 2, Census Tract 255, San Francisco County, California",189,128,16,0,0,109,0,0,3,61,31,0,0,1,0,22,7
"1000000US060750255002029",60750255002029,"Block 2029, Block Group 2, Census Tract 255, San Francisco County, California",80,67,10,0,0,57,0,0,0,13,6,0,0,0,0,7,0
"1000000US060750255002030",60750255002030,"Block 2030, Block Group 2, Census Tract 255, San Francisco County, California",127,67,16,4,0,43,2,0,2,60,30,0,0,0,0,27,3
"1000000US060750255003000",60750255003000,"Block 3000, Block Group 3, Census Tract 255, San Francisco County, California",74,64,21,3,0,38,0,0,2,10,9,0,1,0,0,0,0
"1000000US060750255003001",60750255003001,"Block 3001, Block Group 3, Census Tract 255, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750255003002",60750255003002,"Block 3002, Block Group 3, Census Tract 255, San Francisco County, California",54,39,17,0,0,20,0,0,2,15,6,0,0,0,0,6,3
"1000000US060750255003003",60750255003003,"Block 3003, Block Group 3, Census Tract 255, San Francisco County, California",168,123,61,3,0,51,0,0,8,45,25,2,2,1,0,14,1
"1000000US060750255003004",60750255003004,"Block 3004, Block Group 3, Census Tract 255, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750255003005",60750255003005,"Block 3005, Block Group 3, Census Tract 255, San Francisco County, California",231,169,36,0,2,126,0,0,5,62,37,0,0,3,0,12,10
